modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"c13799b2-455f-469a-aa19-d3ab5ba34235","model_9_auto.bpmn",0.675900,0.000000,0.935500,0.969700,0.000000,0.000000
"73fcd080-d440-4ff5-a5af-b6034396d683","model_8_auto.bpmn",0.907400,0.613800,0.888900,0.909000,0.807047,0.732267
"9adaa3e3-4e5e-41b8-aae1-2dbed62e824f","model_7_auto.bpmn",0.848400,0.000000,0.888900,0.909000,0.000000,0.000000
"cae39332-1af1-4fc8-8d06-44a4ed007138","model_6_auto.bpmn",0.969600,0.997000,0.882400,0.909400,0.937369,0.983109
"51f7f85d-f1f1-4cf0-8e7f-eb520fc9e828","model_5_auto.bpmn",0.740600,0.545500,0.935500,0.968200,0.756826,0.628252
"a639fd44-a8f5-43dd-a1f1-f5f11260eeb2","model_4_auto.bpmn",0.848400,0.000000,0.888900,0.909000,0.000000,0.000000
"5aceb99f-068a-4db3-b941-fcc355db06ab","model_3_auto.bpmn",0.767400,0.545500,0.931000,0.970300,0.763212,0.637698
"d51271f1-4613-46ed-877a-3c5f16824b3b","model_2_auto.bpmn",0.771600,0.000000,0.875000,0.970300,0.000000,0.000000
"b0e80d05-a8c0-4ca6-9b86-70e733b57c02","model_1_auto.bpmn",0.912600,0.584900,0.894700,0.912500,0.796964,0.712894
