modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"59d66599-4872-4f75-b040-d4503074a17f","model_6_auto.bpmn",0.902800,1.000000,0.818200,0.896100,0.899724,0.948917
"53094607-e112-4b14-a60e-b2c4b0903821","model_5_auto.bpmn",0.870200,1.000000,0.866700,0.896100,0.905201,0.930596
"b3ce72c0-9c02-47e4-b020-b424d33103f9","model_4_auto.bpmn",0.872600,1.000000,0.857100,0.890500,0.901776,0.931966
"af98eedb-463a-4b27-bbd3-0223edfb3777","model_3_auto.bpmn",0.895100,1.000000,0.866700,0.896100,0.911797,0.944647
"931e0836-f503-4d76-bfea-8f4e0a0acfec","model_2_auto.bpmn",0.888900,1.000000,0.857100,0.964200,0.924035,0.941183
"8fcbc530-e985-4cbb-8131-894758e5d711","model_1_auto.bpmn",0.929500,1.000000,0.846200,0.964400,0.931421,0.963462
