modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"84f33c9a-5718-4c1f-a45d-cb7a23647c3f","model_18_auto.bpmn",0.805100,0.600000,0.757600,0.810400,0.732243,0.687581
"d638a8ed-37fd-4763-9f2b-6de0989ad7f5","model_17_auto.bpmn",0.738400,0.000000,0.757600,0.810400,0.000000,0.000000
"d277b913-0e4d-4ea2-b7a3-63923064fa6c","model_16_auto.bpmn",0.768200,0.000000,0.777800,0.846300,0.000000,0.000000
"0e95d6b4-72c9-47a8-af5a-dd372c3ecacb","model_15_auto.bpmn",0.661600,0.500000,0.777800,0.669800,0.635915,0.569559
"e4fb4fde-24f0-4a26-86f6-64e462560667","model_14_auto.bpmn",0.588900,0.250000,0.824600,0.791100,0.489305,0.350995
"829038a1-ec37-4a2e-a291-b37fac57c2ec","model_13_auto.bpmn",0.842000,0.750000,0.770500,0.841600,0.798873,0.793342
"b9b2d552-599b-4bec-aa3b-f34bed8c31e9","model_12_auto.bpmn",0.413400,0.000000,0.800000,0.672800,0.000000,0.000000
"dbb652c9-2e36-4668-93d4-25fca89446ea","model_11_auto.bpmn",0.744900,0.500000,0.770500,0.841600,0.686279,0.598361
