modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"88e659ef-e38e-49ce-b47a-552eb393bea9","model_4_auto.bpmn",0.855900,0.808000,0.913000,0.856800,0.856823,0.831261
"492e5248-bc07-4a40-b8e1-4180bc59b858","model_3_auto.bpmn",0.893800,0.921400,0.894700,0.952000,0.914864,0.907390
"f26bce61-101e-4eac-accd-05621b28bda5","model_2_auto.bpmn",0.893800,0.921100,0.894700,0.952000,0.914790,0.907245
"e7831de2-b320-4448-bc78-d6ffd83ddb77","model_1_auto.bpmn",0.882400,0.840700,0.904800,0.952000,0.893177,0.861045
