modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"eb8d17fe-6b7c-4bb0-943d-ef4434cdb7bb","model_22_auto.bpmn",0.929900,0.440900,0.882400,0.962800,0.725244,0.598180
"f18900fb-042c-49d2-a42c-6b0c33945eb4","model_21_auto.bpmn",0.823500,0.000000,0.882400,0.962800,0.000000,0.000000
"32401c3f-b065-4fe2-a107-cbc6f0dc59d5","model_20_auto.bpmn",0.738000,0.000000,0.888900,0.963100,0.000000,0.000000
"5ea8b109-b5c9-40cc-8ca9-c9cd52acc232","model_19_auto.bpmn",0.837400,0.000000,0.888900,0.963100,0.000000,0.000000
"f96e3f1d-50a3-435c-96a0-cd5e10b55a8c","model_18_auto.bpmn",0.905300,0.000000,0.846200,0.903100,0.000000,0.000000
"27c258b4-1f91-4162-b281-6048f65328b8","model_17_auto.bpmn",0.960900,0.397800,0.875000,0.962400,0.697296,0.562664
"2022d767-7ba5-479a-a8ce-ad6e1e03a7c3","model_16_auto.bpmn",0.876100,0.400000,0.931000,0.962400,0.695095,0.549236
"a6ee5256-fd12-4a90-a9ea-bcf1d8325100","model_15_auto.bpmn",0.789700,0.000000,0.882400,0.962800,0.000000,0.000000
"66fb4caa-8be3-490b-aa85-3a1eb68ca460","model_14_auto.bpmn",0.823500,0.000000,0.882400,0.962800,0.000000,0.000000
"f8e32589-0d07-4b70-8e12-8c42ffc4bf60","model_13_auto.bpmn",0.906700,0.000000,0.894700,0.963400,0.000000,0.000000
"2e70e6fe-9389-45f5-a83b-0e2383433ced","model_12_auto.bpmn",0.847500,0.000000,0.846200,0.963100,0.000000,0.000000
"a8a62660-6cc8-4f9d-abf6-4346294c8a37","model_11_auto.bpmn",0.963600,0.402100,0.875000,0.962400,0.700937,0.567421
"cb443c44-2bb8-42de-996d-5e660f7735c3","model_10_auto.bpmn",0.966200,0.350200,0.882400,0.962800,0.659804,0.514074
"61d8f58b-a836-4b2d-9458-61e0781bb0ce","model_9_auto.bpmn",0.853500,0.250000,0.828600,0.893700,0.533515,0.386724
"5c4564c7-9680-4287-9b03-d8510ee69e93","model_8_auto.bpmn",0.929900,0.221300,0.882400,0.962800,0.515063,0.357517
"1e7100f1-df2a-4cee-aaf2-33ca48aa41da","model_7_auto.bpmn",1.000000,0.412500,0.846200,0.963100,0.708678,0.584071
"436db73b-f30d-4a62-bc78-37197698a687","model_6_auto.bpmn",0.938500,0.250000,0.846200,0.963100,0.549028,0.394825
"3375e2ee-d29e-43cd-901a-dfd614908188","model_5_auto.bpmn",0.803500,0.000000,0.853700,0.906500,0.000000,0.000000
"7ca9d2e2-f050-4aea-ba6e-350b0fcc9183","model_4_auto.bpmn",0.963700,0.345300,0.882400,0.962800,0.655135,0.508427
"e28e7e04-73a8-402a-8645-cb73ec318883","model_3_auto.bpmn",0.960900,0.469100,0.875000,0.962400,0.747055,0.630431
"98fae0a0-468b-4a04-9314-612f13eae7e3","model_2_auto.bpmn",0.742200,0.000000,0.882400,0.898700,0.000000,0.000000
"86e0bfba-3759-4eca-9558-06451567c034","model_1_auto.bpmn",1.000000,0.419400,0.837800,0.962800,0.712175,0.590954
