modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"426933a5-189f-4276-939f-fc8ce27e446f","model_33_auto.bpmn",0.871600,0.930500,0.866700,0.967000,0.907043,0.900087
"3d2b7dab-baf1-4bef-bf9a-ee8b6f20b318","model_32_auto.bpmn",0.750900,0.000000,0.904800,0.966200,0.000000,0.000000
"779b8f62-154e-4359-88f4-3d34bffb7689","model_31_auto.bpmn",0.876600,0.791400,0.866700,0.967500,0.871128,0.831824
"907bc4af-4c17-4cd0-9fc8-48230995b6ad","model_30_auto.bpmn",0.826500,0.000000,0.866700,0.966800,0.000000,0.000000
"7e19ce29-3ea9-44e0-a3f9-f70fcfad3849","model_29_auto.bpmn",0.900100,0.000000,0.860500,0.966800,0.000000,0.000000
"81b3bdfe-503d-421c-a7df-08bb3fc30216","model_28_auto.bpmn",0.823600,0.990000,0.904800,0.964600,0.916129,0.899166
"ed3050f7-4198-4778-b767-e96217b69300","model_27_auto.bpmn",0.897600,0.849000,0.866700,0.967500,0.892990,0.872624
"813dce5f-f27a-4a1b-8e9e-6923fe01592d","model_26_auto.bpmn",0.914800,0.909900,0.866700,0.966800,0.913180,0.912343
"22d77d56-dedf-45df-806f-3922c9e80811","model_25_auto.bpmn",0.832100,0.894500,0.833300,0.967200,0.878410,0.862172
"e5f73df6-7ac4-4f7b-a6d2-6c963bdd5e96","model_24_auto.bpmn",0.815900,0.000000,0.866700,0.966900,0.000000,0.000000
"cf8d8e72-ff9a-4654-a8e3-04e04b301849","model_23_auto.bpmn",0.862900,0.992600,0.860500,0.966800,0.916844,0.923217
"29e8c83a-a37b-490e-b631-b72e30e81f6e","model_22_auto.bpmn",0.868800,0.869600,0.904800,0.967500,0.900947,0.869200
"3dfa8373-88bd-4c5d-98f9-af0ecaab455f","model_21_auto.bpmn",0.877900,0.789000,0.904800,0.967500,0.880027,0.831079
"0c2f084e-e5b0-404a-91fc-77225b2c78df","model_20_auto.bpmn",0.832900,0.960300,0.894700,0.966500,0.910266,0.892074
"6e471ffc-b415-47d9-8068-4fce144bc789","model_19_auto.bpmn",0.775700,0.000000,0.904800,0.966400,0.000000,0.000000
"5e345f4a-78f9-4371-9e78-6d4197e72e50","model_18_auto.bpmn",0.787700,0.000000,0.900000,0.967400,0.000000,0.000000
"880c8883-cb75-4166-9924-8e68cbd5fce8","model_17_auto.bpmn",0.862800,0.000000,0.860500,0.966700,0.000000,0.000000
"00ab6f15-5123-4bb7-8e1e-aad7de68a98c","model_16_auto.bpmn",0.856300,0.804800,0.833300,0.967500,0.861327,0.829752
"b64edb61-b96e-47da-8594-0a1157d2b102","model_15_auto.bpmn",0.922600,0.748000,0.826100,0.966800,0.857332,0.826176
