modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"22d270fe-83ee-43d8-a019-b431ae3a98de","model_5_auto.bpmn",0.926000,1.000000,1.000000,0.968400,0.972634,0.961578
"01699553-0fef-42c9-817c-8cfc8aa678e8","model_4_auto.bpmn",0.839800,1.000000,1.000000,0.968400,0.947106,0.912925
"0a9cb8b8-ffbf-4521-ab56-6bdd99861f80","model_3_auto.bpmn",0.931100,1.000000,1.000000,0.968400,0.974035,0.964321
"968de014-8e97-4d91-bc7b-8c07bae153f2","model_2_auto.bpmn",0.931300,1.000000,1.000000,0.968400,0.974089,0.964428
"c56d130d-359b-4a95-b1d2-3613228614e5","model_1_auto.bpmn",0.931600,1.000000,1.000000,0.968400,0.974171,0.964589
