modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"ac969f52-6ee8-4720-8eb1-b408766688cb","model_6_auto.bpmn",0.698700,0.919400,0.894700,0.850600,0.831216,0.793999
"f5c08252-a484-42f9-b68c-d995f34abdd2","model_5_auto.bpmn",0.736700,0.934400,0.853700,0.850600,0.837763,0.823856
"d478df97-4664-4a28-9163-677a31b6d072","model_4_auto.bpmn",0.708100,0.923200,0.853700,0.850600,0.826031,0.801469
"8bbc753c-a35a-463e-b8cb-dbf73d6a553e","model_3_auto.bpmn",0.705600,0.919300,0.894700,0.850600,0.833620,0.798398
"4b1097d7-e362-497a-950e-ac08934a4dfb","model_2_auto.bpmn",0.724100,0.929000,0.853700,0.850600,0.832559,0.813851
"accaa2a8-2d39-4519-85c5-34fd5941476a","model_1_auto.bpmn",0.713700,0.919800,0.894700,0.850600,0.836527,0.803748
