modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"65317e67-41fd-4174-8e2c-9638d6c17700","model_29_auto.bpmn",0.764700,0.000000,0.866700,0.965300,0.000000,0.000000
"170a0da2-c55b-4450-af67-484a72855207","model_28_auto.bpmn",0.846500,0.766000,0.837800,0.965400,0.848130,0.804241
"ed27bb0e-44d2-4fe0-bcb4-091ee6ccb2f3","model_27_auto.bpmn",0.769700,0.000000,0.828600,0.965200,0.000000,0.000000
"c44acefb-54fa-485c-b632-4e7c02ae5612","model_26_auto.bpmn",0.780900,0.443500,0.875000,0.965500,0.700041,0.565712
"26e6a0b8-bbd3-4d20-b392-5a5edabcc290","model_25_auto.bpmn",0.801700,0.497500,0.828600,0.965200,0.727232,0.613987
"35f5b775-7889-45ab-a7ec-d586d510bad2","model_24_auto.bpmn",0.817700,0.849200,0.875000,0.965500,0.873532,0.833152
"562e8386-ee0b-4ac4-b1fd-27d0ebd29f99","model_23_auto.bpmn",0.767800,0.445400,0.882400,0.965400,0.699703,0.563762
"5262cf93-5ebb-4c8b-9c06-3707c2b8dcb5","model_22_auto.bpmn",0.814200,0.000000,0.837800,0.965400,0.000000,0.000000
"df7c5330-9b56-4140-b437-3d767c18c362","model_21_auto.bpmn",0.644400,0.000000,0.875000,0.965200,0.000000,0.000000
"1b365b94-c287-460b-b40c-c701e84261ef","model_20_auto.bpmn",0.783200,0.333300,0.837800,0.965400,0.614765,0.467605
"80601f12-459f-49b9-87c5-ecfc91e51711","model_19_auto.bpmn",0.679600,0.500000,0.875000,0.965200,0.707919,0.576128
"0509e5a8-05ff-4988-9609-436f085034d2","model_18_auto.bpmn",0.789200,0.937300,0.875000,0.965200,0.886346,0.856898
"4883769b-cca7-4224-b78e-49cd5d06b999","model_17_auto.bpmn",0.842500,0.762300,0.837800,0.965500,0.846006,0.800396
"5c27dac0-5cdf-464e-bfac-244029415997","model_16_auto.bpmn",0.767800,0.401600,0.882400,0.965400,0.670964,0.527362
"9b916322-5f54-4c55-91d9-edbd40ce5bdf","model_15_auto.bpmn",0.752600,0.735300,0.875000,0.965200,0.821755,0.743849
"01e3f5b3-c8b7-49a0-9322-f8a935127261","model_14_auto.bpmn",0.767800,0.445400,0.882400,0.965400,0.699703,0.563762
"955cb100-819b-4f50-bc92-212ff4d17380","model_13_auto.bpmn",0.780900,0.445400,0.875000,0.965500,0.701221,0.567256
"afd79bb4-f3b7-44ca-bf39-36b64cf3a5c5","model_12_auto.bpmn",0.814200,0.000000,0.837800,0.965400,0.000000,0.000000
"89a1623e-f625-4299-827a-5f7efb719681","model_11_auto.bpmn",0.851100,0.836200,0.875000,0.965500,0.879232,0.843584
"cfe5b82c-cc89-41ef-86cf-c943f5cc7ed9","model_10_auto.bpmn",0.810200,0.810200,0.888900,0.964100,0.863791,0.810200
"d22431b4-206f-48d8-89a1-e97856032a87","model_9_auto.bpmn",0.837400,0.950500,0.828600,0.965200,0.891035,0.890373
"9c40669f-cf09-4dcf-989c-4c1a8180d650","model_8_auto.bpmn",0.832700,0.836200,0.882400,0.964900,0.875954,0.834446
"f780e40f-8b64-4e84-81ac-7a2d1c530034","model_7_auto.bpmn",0.787400,0.803200,0.875000,0.965200,0.852164,0.795222
"815ee791-77df-4730-ad8a-7b380ccd3920","model_6_auto.bpmn",0.747500,0.000000,0.875000,0.965500,0.000000,0.000000
"48385f94-50cc-4adc-97c7-d1b1a72da270","model_5_auto.bpmn",0.762800,0.000000,0.828600,0.965500,0.000000,0.000000
"2dc1b07f-c112-4789-ab14-a6da38dfeedf","model_4_auto.bpmn",0.764700,0.000000,0.866700,0.965300,0.000000,0.000000
"b3b660f4-e0e5-4b4f-9cb3-fb4096e30f6e","model_3_auto.bpmn",0.823800,0.810200,0.882400,0.965400,0.866314,0.816943
"2532ae10-9ea5-4ce7-9978-fef11fa75cb0","model_2_auto.bpmn",0.679600,0.000000,0.875000,0.965200,0.000000,0.000000
"df81b21e-0653-4ee5-87f7-5a4de932dbab","model_1_auto.bpmn",0.770300,0.625500,0.882400,0.965400,0.789573,0.690389
