modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"6ee3e3b0-c604-4fee-852a-0b471d893e38","model_3_auto.bpmn",0.880500,0.825900,0.904800,0.861100,0.867107,0.852326
"34ef32d0-b7fd-4c95-9ac2-fab541cadb89","model_2_auto.bpmn",0.876000,0.825100,0.904800,0.861100,0.865792,0.849788
"40b048ea-d9d9-4854-9e2b-33df52642d7d","model_1_auto.bpmn",0.889800,0.845200,0.846200,0.782800,0.839240,0.866927
