modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"ffa7274a-54e7-4c39-b2a7-8ac5c53f1c09","model_8_auto.bpmn",0.707200,0.000000,0.925900,0.806700,0.000000,0.000000
"a2826166-a519-48bf-b94b-156a1d0d2fbe","model_7_auto.bpmn",0.708300,0.000000,1.000000,0.725000,0.000000,0.000000
"99ea7c87-6cc5-480c-9c78-5fe5d2f19da3","model_6_auto.bpmn",0.775900,0.250000,0.866700,0.805600,0.520566,0.378156
"87595fd8-4e38-4e21-99b1-edd32f46559c","model_5_auto.bpmn",0.757600,0.250000,0.925900,0.805600,0.523471,0.375943
"801f1989-f92e-4a06-8657-2723a8d6206b","model_4_auto.bpmn",0.775900,0.285700,0.866700,0.805600,0.556784,0.417624
"6d5ab0aa-bcd2-4ae9-b5e1-489cef57a7d0","model_3_auto.bpmn",0.660900,0.000000,0.920000,0.704000,0.000000,0.000000
"91d8e1af-e069-4d30-8041-d2a33a708020","model_2_auto.bpmn",0.736000,0.333300,0.920000,0.790800,0.596081,0.458821
"dd590f43-6431-4443-ad5a-eaa7c2162c97","model_1_auto.bpmn",0.703600,0.500000,1.000000,0.806700,0.706604,0.584580
