modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"b044e6b0-c156-4f5f-9022-160de528985c","model_5_auto.bpmn",0.914000,0.888700,0.826100,0.707600,0.825923,0.901172
"ca5c71d4-024a-420e-9915-e936665f0ca9","model_4_auto.bpmn",0.920500,0.940900,0.853700,0.744800,0.857781,0.930588
"13a6e259-3666-4cfb-9ff5-c214d854c30a","model_3_auto.bpmn",0.920500,0.937200,0.853700,0.744800,0.857010,0.928775
"fe37a210-65bd-498a-bef3-41ec00e7fbf2","model_2_auto.bpmn",0.933200,0.856800,0.800000,0.832500,0.852894,0.893370
"abb3dafd-ec4b-46af-b941-bf2f3840fa71","model_1_auto.bpmn",0.935900,0.946900,0.846200,0.783100,0.872734,0.941368
