modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"cf8960be-2e63-4298-a8d3-e8f57a4448ff","model_9_auto.bpmn",0.672500,0.478000,0.837800,0.681300,0.640982,0.558809
"3f468662-b2f2-47c2-9026-1aef6b7c5e9d","model_8_auto.bpmn",0.585100,0.453200,0.882400,0.635900,0.604094,0.510772
"f8d61551-aded-4424-88a2-f11be4f07b2c","model_7_auto.bpmn",0.592900,0.000000,0.837800,0.593200,0.000000,0.000000
"e23ed0ed-d1dc-4504-b526-5ba50ae1a937","model_6_auto.bpmn",0.598200,0.000000,0.866700,0.677900,0.000000,0.000000
"8dc756ea-1334-443f-8730-0f36af44a27f","model_5_auto.bpmn",0.638600,0.478300,0.875000,0.733700,0.649090,0.546947
"efa0395d-4c10-4c52-b643-13c2881fef34","model_4_auto.bpmn",0.681500,0.478000,0.866700,0.794900,0.669879,0.561892
"e2bf21e0-9d7a-4c49-b152-fa1bb3be9825","model_3_auto.bpmn",0.675200,0.657300,0.866700,0.659300,0.705097,0.666130
"c3b92ce9-2a88-4155-b328-5cd73eb95ef0","model_2_auto.bpmn",0.672300,0.610700,0.866700,0.659300,0.690196,0.640021
"60a22b3c-840a-466d-a96f-cb1805fac812","model_1_auto.bpmn",0.677400,0.478000,0.828600,0.733700,0.651668,0.560494
