modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"2cfb8b38-7600-48e5-b5d4-cc7fa576f6b3","model_45_auto.bpmn",0.864000,0.000000,0.811300,0.965500,0.000000,0.000000
"6734e52a-ba7f-438b-8a57-ead56df9abbc","model_44_auto.bpmn",0.784100,0.000000,0.840000,0.965500,0.000000,0.000000
"5880c072-fe71-43f3-a056-286c96962b64","model_43_auto.bpmn",0.790700,0.000000,0.803900,0.965900,0.000000,0.000000
"d7ad6c90-d83a-464a-9569-ab898578cdfb","model_42_auto.bpmn",0.882400,0.000000,0.811300,0.965700,0.000000,0.000000
"77698ce1-d74e-4f26-88fa-ea5985f16643","model_41_auto.bpmn",0.795300,0.603700,0.840000,0.964500,0.778040,0.686380
"05bced18-72ec-46a8-8588-811c48fa690b","model_40_auto.bpmn",0.837000,0.745500,0.833300,0.965900,0.838315,0.788605
"5980f904-2658-415e-bd3a-a2bc971b0598","model_39_auto.bpmn",0.896300,0.664300,0.833300,0.964800,0.823456,0.763055
"c6f5184c-25a1-4429-b761-3d8d6d623cd9","model_38_auto.bpmn",0.918200,0.601600,0.826100,0.965400,0.800373,0.726923
"f6f4714d-67cb-4242-950a-3deb63c2ba2c","model_37_auto.bpmn",0.772200,0.653000,0.811300,0.964500,0.784962,0.707615
"95b5fccf-ee6e-497c-afb1-6463bb7983b6","model_36_auto.bpmn",0.783400,0.000000,0.904800,0.965700,0.000000,0.000000
"a12fe8ae-18de-415e-9b25-c1f18872d675","model_35_auto.bpmn",0.848900,0.000000,0.840000,0.965800,0.000000,0.000000
"1b78f858-f2da-4242-bdc3-1e95cba15345","model_34_auto.bpmn",0.818400,0.449300,0.872300,0.966200,0.710611,0.580117
"511fb948-863d-480f-ab8e-acdc71451764","model_33_auto.bpmn",0.777800,0.000000,0.833300,0.965900,0.000000,0.000000
"8b991b72-1a71-4ee4-b766-d99eb6249cb5","model_32_auto.bpmn",0.678100,0.000000,0.900000,0.965900,0.000000,0.000000
"4eb3300d-d916-47d8-9e64-2367a9e283ad","model_31_auto.bpmn",0.752800,0.250000,0.877600,0.964400,0.532995,0.375349
"11d02fa9-fe0d-4c1a-bc28-0675b2f1facd","model_30_auto.bpmn",0.802100,0.650600,0.833300,0.965300,0.796850,0.718450
"42207ba7-344a-407d-a044-bda2cbd044af","model_29_auto.bpmn",0.852500,0.722000,0.877600,0.919500,0.835932,0.781842
"bfb76280-f914-4294-9e73-67d12441e9bb","model_28_auto.bpmn",0.724500,0.000000,0.826100,0.965200,0.000000,0.000000
"cda51c57-1b98-4eb0-b51b-7729857f90c4","model_27_auto.bpmn",0.815400,0.703700,0.840000,0.964900,0.820630,0.755443
"f2fe9146-17d9-44b6-becd-3d911da4ad34","model_26_auto.bpmn",0.865600,0.000000,0.785700,0.965500,0.000000,0.000000
"12e2e9a0-e96e-4531-a7fa-7e2b3a7314f6","model_25_auto.bpmn",0.780700,0.376900,0.846200,0.965600,0.650247,0.508372
"68c8a542-a34c-43a8-958f-87c730f9134e","model_24_auto.bpmn",0.834000,0.593400,0.833300,0.965600,0.781262,0.693422
"92190764-f364-421e-bc6c-11910ac764c3","model_23_auto.bpmn",0.862100,0.000000,0.866700,0.965400,0.000000,0.000000
"8e395213-afe9-4bbb-9cb0-c3a9e15a08d9","model_22_auto.bpmn",0.753300,0.000000,0.826100,0.965200,0.000000,0.000000
"a7b435f9-bd2b-470b-9638-a8b73a02a4b1","model_21_auto.bpmn",0.782700,0.000000,0.909100,0.966000,0.000000,0.000000
"0fb151d3-c396-4d45-b131-91afd1933685","model_20_auto.bpmn",0.804100,0.419900,0.777800,0.965300,0.672634,0.551702
"a0589650-6da1-4b65-810d-e03b5fa3fe92","model_19_auto.bpmn",0.763800,0.000000,0.913000,0.965600,0.000000,0.000000
"d05e3289-85bb-4cad-9563-6acfd21e0c91","model_18_auto.bpmn",0.881100,0.597200,0.785700,0.965500,0.781569,0.711889
"19301fee-a870-41f2-8463-8d9a5d5077e4","model_17_auto.bpmn",0.885600,0.000000,0.846200,0.965100,0.000000,0.000000
"a4466cae-033a-4835-8212-3902cec517a3","model_16_auto.bpmn",0.762600,0.000000,0.866700,0.966100,0.000000,0.000000
"da27e6ec-1f64-4617-9558-463f8802e16f","model_15_auto.bpmn",0.755600,0.620800,0.866700,0.965400,0.780653,0.681599
"121d2d8e-6290-4322-9a21-bc923d39973c","model_14_auto.bpmn",0.822200,0.000000,0.833300,0.964500,0.000000,0.000000
"0cc65de1-1ad7-426a-a1bc-c9d72e730b3f","model_13_auto.bpmn",0.854300,0.333300,0.811300,0.965100,0.621157,0.479519
"98ce1c07-226c-46c4-90bc-9087d0f33cbe","model_12_auto.bpmn",0.830600,0.250000,0.833300,0.965300,0.537638,0.384324
"880cb1c6-9ad1-4390-abb9-7cbe65efec05","model_11_auto.bpmn",0.846400,0.000000,0.811300,0.965800,0.000000,0.000000
"f37eb679-a4e2-4125-bcad-90d59de53e1b","model_10_auto.bpmn",0.760500,0.000000,0.811300,0.964900,0.000000,0.000000
"62a40cda-38c8-44fe-9385-2db395d09977","model_9_auto.bpmn",0.795100,0.000000,0.795900,0.965200,0.000000,0.000000
"223bdf11-fd29-47d5-8443-93f29d356c13","model_8_auto.bpmn",0.776000,0.000000,0.803900,0.965900,0.000000,0.000000
"3b2cd51f-6245-4326-a3b6-e77044b79317","model_7_auto.bpmn",0.730600,0.000000,0.840000,0.964000,0.000000,0.000000
"c34a2523-cef2-4e3a-8dc6-99a523645723","model_6_auto.bpmn",0.781600,0.000000,0.866700,0.964400,0.000000,0.000000
"9cd5d045-cc3e-411f-9c59-2cfb537d6454","model_5_auto.bpmn",0.842000,0.000000,0.777800,0.965300,0.000000,0.000000
"d2d353ed-e720-45a4-8533-01a77e32e83e","model_4_auto.bpmn",0.836400,0.000000,0.811300,0.965100,0.000000,0.000000
"c059ff61-c2d0-4bef-bc87-47efa0b3e2b6","model_3_auto.bpmn",0.776700,0.000000,0.803900,0.965300,0.000000,0.000000
"5070a875-3aa1-439c-b54d-c7cc6be8edd7","model_2_auto.bpmn",0.822100,0.704500,0.872300,0.965500,0.830225,0.758770
"701def57-e0d3-4d4e-b080-99f37092921b","model_1_auto.bpmn",0.873400,0.640600,0.860500,0.965400,0.815670,0.739102
